Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_PDKH,1,,ID_5O23FG5J,46:07.6,1,1,21
ID_PDKH,1,,ID_XLDLB2S3,36:09.6,1,1,27
ID_528W,1,,ID_6LZJ3AJH,55:01.9,1,1,30
ID_I9BN,1,,ID_02MW81ND,45:27.4,1,1,18
ID_528W,1,,ID_G8Y8D4LC,08:27.5,1,1,12
ID_GVGW,1,,ID_FY16BNAY,18:08.7,1,1,4
ID_I9BN,1,,ID_FY16BNAY,33:22.5,1,1,6
ID_PDKH,1,,ID_FY16BNAY,22:02.3,1,1,3
ID_XOAY,1,,ID_FY16BNAY,37:32.6,1,1,6
ID_64EM,1,,ID_FY16BNAY,24:59.7,1,1,3
ID_WWVF,1,,ID_FY16BNAY,20:58.2,1,1,3
ID_20XL,1,count 10,ID_6NWT2NGR,40:53.3,1,1,7
ID_GR92,1,,ID_KFTABIPD,03:53.7,1,1,23
ID_JRC2,1,,ID_KFTABIPD,58:48.8,1,1,23
ID_8B8I,1,,ID_KFTABIPD,01:34.6,1,1,23
ID_I9BN,1,,ID_KFTABIPD,58:54.0,1,1,23
ID_JRC2,1,count 3,ID_NOPDIGFM,57:16.8,1,1,8
ID_3MK3,1,,ID_N92P1WN8,10:11.3,1,1,23
ID_PDKH,1,,ID_N92P1WN8,31:26.9,1,1,9
ID_528W,1,count 3,ID_M2BHFS98,05:10.8,1,1,1
ID_3MK3,1,,ID_LVQJY18X,12:52.6,1,1,23
ID_PDKH,1,,ID_MLOFM4WU,01:34.4,1,1,19
ID_JRC2,1,,ID_MLOFM4WU,52:44.0,1,1,19
ID_WPP3,1,,ID_22SWH8J0,40:33.2,1,1,2
ID_2MIC,1,,ID_BB4NK29L,05:17.1,1,1,25
ID_UB7R,1,,ID_BB4NK29L,05:17.1,1,1,25
ID_528W,1,count 10,ID_B0BSRMJM,01:51.5,1,1,18
ID_JRC2,1,,ID_TR4R0TAN,06:11.0,1,1,30
ID_1261,1,,ID_ED98XA27,24:21.6,1,1,23
ID_PDKH,1,,ID_ED98XA27,53:56.2,1,1,25
ID_GVGW,1,,ID_ED98XA27,02:24.6,1,1,17
ID_528W,1,,ID_IEX6TX7E,14:28.5,1,1,1
ID_I9BN,1,,ID_3DA337OS,00:47.4,1,1,4
ID_PDKH,1,,ID_WD4CGN3A,39:30.9,1,1,26
ID_9BU8,1,,ID_WNV23C3S,14:42.7,1,1,21
ID_FZ48,1,,ID_NXWPDX3J,22:25.6,1,1,2
ID_Y6FW,1,,ID_XHIMH2TE,45:31.6,1,1,16
ID_8B8I,1,,ID_XHIMH2TE,46:52.1,1,1,16
ID_F7QD,1,,ID_XHIMH2TE,45:31.6,1,1,16
ID_3MK3,1,,ID_E7SKL6R4,14:55.8,1,1,23
ID_528W,1,,ID_WYKY711L,06:04.6,1,1,6
ID_OXOJ,1,count 7,ID_PY54G7XT,00:24.7,1,1,23
ID_JRC2,1,,ID_J8I4RM2Y,45:52.1,1,1,24
ID_528W,1,count 10,ID_0XD46RXY,27:46.8,1,1,1
ID_528W,1,,ID_4JVCCB8N,42:19.4,1,1,6
ID_V0FX,1,,ID_L3SE5MXW,01:00.0,1,1,20
ID_528W,1,,ID_A5J9GS59,44:53.1,1,1,1
ID_V0FX,1,,ID_YCIFFCJA,55:19.5,1,1,8
ID_528W,1,,ID_YCIFFCJA,42:18.9,1,1,8
ID_20XL,1,,ID_44ECBYXA,02:40.5,1,1,28
ID_528W,1,count 8,ID_G8MVM42E,28:53.3,1,1,1
ID_540G,1,,ID_8ZTC5Y7X,48:42.2,1,1,3
ID_528W,1,count 10,ID_MKS48U4O,08:09.3,1,1,2
ID_528W,1,count 10,ID_34L2RZ88,47:14.0,1,1,1
ID_MN35,1,,ID_PAWTIEVM,56:58.9,1,1,20
ID_540G,1,,ID_FJW9CBC0,31:20.8,1,1,23
ID_528W,1,count 10,ID_FJW9CBC0,06:56.1,1,1,23
ID_20XL,1,,ID_TLPA4SGL,22:30.9,1,1,12
ID_20XL,1,,ID_FWVNLC3Y,44:50.2,1,1,20
ID_2MIC,1,,ID_FWVNLC3Y,03:12.2,1,1,27
ID_UB7R,1,,ID_FWVNLC3Y,03:12.2,1,1,27
ID_GR92,1,,ID_AL24Q6O5,15:19.5,1,1,2
ID_WPP3,1,,ID_AL24Q6O5,41:01.8,1,1,23
ID_20XL,1,,ID_AL24Q6O5,22:29.1,1,1,7
ID_PDKH,1,count 10,ID_2OK0YBNF,28:30.8,1,1,23
ID_I9BN,1,count 10,ID_2OK0YBNF,14:44.2,1,1,23
ID_528W,1,count 10,ID_A7AERWZQ,02:54.9,1,1,29
ID_528W,1,,ID_7FKK5FE2,14:13.4,1,1,8
ID_RAP1,1,,ID_2848J2VX,15:28.3,1,1,9
ID_528W,1,,ID_NFTD9923,53:25.0,1,1,7
ID_528W,1,,ID_G0CAVNIG,37:09.6,1,1,7
ID_JRC2,1,,ID_QI1986K8,10:56.0,1,1,15
ID_JRC2,1,,ID_M00UBEXN,09:06.8,1,1,13
ID_528W,1,,ID_1YG2CYLW,09:21.4,1,1,3
ID_528W,1,,ID_PR00J08M,36:12.1,1,1,4
ID_UILN,1,,ID_W28YK1UB,10:05.3,1,1,29
ID_8B8I,1,,ID_W28YK1UB,37:07.5,1,1,28
ID_UU4Y,1,,ID_W28YK1UB,37:44.1,1,1,28
ID_6E1C,1,,ID_W28YK1UB,35:50.1,1,1,28
ID_I9BN,1,,ID_W28YK1UB,36:32.7,1,1,28
ID_GR92,1,,ID_W28YK1UB,20:25.5,1,1,21
ID_PB3Q,1,,ID_W28YK1UB,38:27.3,1,1,28
ID_528W,1,,ID_YHSWHQWA,18:20.6,1,1,16
ID_540G,1,,ID_YHSWHQWA,24:05.1,1,1,16
ID_I9BN,1,,ID_DPPNAA0F,33:53.3,1,1,25
ID_56O8,1,,ID_DPPNAA0F,08:44.1,1,1,25
ID_528W,1,,ID_0HUI2Q95,46:21.9,1,1,2
ID_528W,1,,ID_P1JYOOSI,11:26.2,1,1,30
ID_528W,1,,ID_GR33HQFM,45:20.1,1,1,3
ID_528W,1,count 10,ID_MFY9LTXZ,03:12.7,1,1,25
ID_20XL,1,,ID_VR867T06,51:11.3,1,1,27
ID_8B8I,1,,ID_JF3HWB12,48:00.2,1,1,13
ID_JRC2,1,,ID_WYAW5IDU,12:47.0,1,1,15
ID_528W,1,,ID_6T1VOFC4,04:25.7,1,1,4
ID_8B8I,1,,ID_3NOXMGBU,40:18.6,1,1,26
ID_UU4Y,1,,ID_3NOXMGBU,03:08.4,1,1,26
ID_20XL,1,,ID_3NOXMGBU,04:41.3,1,1,26
ID_F7QD,1,,ID_3NOXMGBU,41:35.3,1,1,26
ID_J883,1,,ID_DVYMD4HB,23:09.3,1,1,28
ID_6E1C,1,,ID_DVYMD4HB,14:25.2,1,1,28
ID_528W,1,count 10,ID_9UT1EQ33,39:30.7,1,1,13
ID_Y4Y2,1,,ID_PS2UFM3N,36:13.2,1,1,21
ID_I9BN,1,,ID_7003IMXK,46:21.5,1,1,21
ID_I9BN,1,,ID_D17N8GCI,31:49.7,1,1,15
ID_56O8,1,,ID_22SG6EHK,28:13.2,1,1,28
ID_RAP1,1,,ID_U0SH58VQ,53:32.7,1,1,14
ID_IQLI,1,,ID_U0SH58VQ,10:40.0,1,1,2
ID_I9BN,1,,ID_MHB50CA7,05:43.7,1,1,16
ID_528W,1,count 6,ID_PQUDNBUB,09:42.9,1,1,1
ID_PDKH,1,,ID_389JE1AE,50:28.2,1,1,29
ID_528W,1,,ID_RI5PRWAY,29:18.4,1,1,10
ID_PDKH,1,,ID_5EK1CI87,47:58.5,1,1,23
ID_UU4Y,1,,ID_LU4SPDWX,13:25.9,1,1,26
ID_8B8I,1,,ID_LU4SPDWX,13:53.6,1,1,26
ID_56O8,1,,ID_LU4SPDWX,18:22.0,1,1,26
ID_20XL,1,,ID_LU4SPDWX,14:15.7,1,1,26
ID_9BU8,1,,ID_H2FK8L1D,01:18.1,1,1,14
ID_8B8I,1,,ID_STUAC5TP,39:28.1,1,1,10
ID_528W,1,count 10,ID_GORUPRQ0,38:50.8,1,1,29
ID_JRC2,1,,ID_MVXXB7FV,22:44.8,1,1,12
ID_528W,1,count 10,ID_3WKBGVOY,32:17.1,1,1,3
ID_20XL,1,,ID_I6MK334K,14:59.7,1,1,7
ID_NKJR,1,count 10,ID_JC7ZDXTQ,58:25.5,1,1,2
ID_XOAY,1,,ID_JC7ZDXTQ,50:17.1,1,1,21
ID_IVH9,1,,ID_JC7ZDXTQ,58:25.5,1,1,2
ID_528W,1,,ID_B0K6YXE9,37:26.1,1,1,6
ID_528W,1,,ID_8W0FQUNR,05:48.0,1,1,2
ID_JRC2,1,,ID_PAO5RTYD,36:35.5,1,1,12
ID_8B8I,1,,ID_PAO5RTYD,42:04.2,1,1,12
ID_GR92,1,,ID_PAO5RTYD,40:22.1,1,1,12
ID_528W,1,,ID_RZ5KF225,22:36.4,1,1,15
ID_IVH9,1,,ID_0JQTGLPB,26:42.3,1,1,24
ID_NKJR,1,,ID_0JQTGLPB,26:42.3,1,1,24
ID_528W,1,count 10,ID_QVSCVUXW,47:03.2,1,1,10
ID_528W,1,count 10,ID_7TAHD093,00:59.1,1,1,3
ID_528W,1,,ID_7A7IQYVW,07:48.2,1,1,13
ID_OXOJ,1,,ID_U85WTP4S,00:37.2,1,1,23
ID_F7QD,1,,ID_KPTHRD3P,57:46.6,1,1,27
ID_8B8I,1,,ID_DKLPGFF7,42:36.1,1,1,22
ID_56O8,1,,ID_DKLPGFF7,43:05.4,1,1,22
ID_528W,1,count 10,ID_FK2LIFC3,02:36.3,1,1,2
ID_8B8I,1,,ID_ID5V96CT,23:21.2,1,1,14
ID_KHED,1,,ID_3CYLQ5H5,11:57.7,1,1,7
ID_8B8I,1,,ID_III12LX3,01:14.7,1,1,21
ID_GR92,1,,ID_III12LX3,37:37.8,1,1,25
ID_20XL,1,count 10,ID_III12LX3,01:57.1,1,1,21
ID_528W,1,count 10,ID_HMT0JE79,46:54.6,1,1,9
ID_528W,1,count 10,ID_4VJ4DA7N,50:17.9,1,1,13
ID_528W,1,,ID_4M1P9JIO,45:34.8,1,1,1
ID_528W,1,count 10,ID_HS42B022,29:32.6,1,1,6
ID_64EM,1,count 8,ID_69ERQ6DX,01:52.1,1,1,2
ID_JRC2,1,,ID_69ERQ6DX,53:40.9,1,1,7
ID_GR92,1,count 6,ID_69ERQ6DX,29:14.9,1,1,1
ID_528W,1,,ID_9JB5WZ5J,37:47.3,1,1,10
ID_RAP1,1,,ID_BC5YMXSP,40:29.2,1,1,9
ID_LFJT,1,,ID_RSSJZ9CT,11:53.1,1,1,14
ID_IQLI,1,,ID_CA7IMPTA,16:14.1,1,1,9
ID_528W,1,count 10,ID_67GTE4IV,47:26.6,1,1,8
ID_F7QD,1,,ID_67GTE4IV,34:07.4,1,1,29
ID_OXOJ,1,,ID_BH2MAWSR,58:06.4,1,1,23
ID_528W,1,count 10,ID_IXT2UEKJ,50:04.5,1,1,1
ID_PJZC,1,,ID_SYML7K74,12:04.8,1,1,13
ID_F7QD,1,,ID_X2NRD1W3,48:55.7,1,1,3
ID_WPP3,1,,ID_X2NRD1W3,39:06.8,1,1,10
ID_8B8I,1,,ID_YM1HYN3L,30:57.5,1,1,21
ID_PB3Q,1,,ID_YM1HYN3L,37:38.8,1,1,21
ID_20XL,1,,ID_6E4FHDND,46:29.9,1,1,8
ID_IVH9,1,,ID_6E4FHDND,31:14.1,1,1,8
ID_NKJR,1,,ID_6E4FHDND,31:14.1,1,1,8
ID_PDKH,1,,ID_6E4FHDND,58:31.1,1,1,8
ID_20XL,1,,ID_S7ARUEJZ,43:19.5,1,1,15
ID_20XL,1,,ID_7A50VN9V,15:23.4,1,1,8
ID_20XL,1,,ID_95X2FXU0,00:51.9,1,1,9
ID_20XL,1,,ID_EEDCDHP3,19:14.0,1,1,14
ID_20XL,1,,ID_CIN3EH0Q,45:16.7,1,1,9
ID_GR92,1,,ID_CIN3EH0Q,51:43.4,1,1,9
ID_56O8,1,count 10,ID_TD7092RU,45:53.2,1,1,29
ID_F7QD,1,,ID_0LM01K44,23:30.2,1,1,28
ID_UU4Y,1,,ID_8NID9ABC,52:30.5,1,1,30
ID_528W,1,count 10,ID_MVWRQYKA,06:18.7,1,1,7
ID_8B8I,1,,ID_MT7I55KR,41:45.9,1,1,10
ID_1CTF,1,,ID_RB4JI8I5,28:44.2,1,1,28
ID_8B8I,1,,ID_A8HSNIPJ,05:29.4,1,1,27
ID_56O8,1,,ID_A8HSNIPJ,04:04.4,1,1,27
ID_I9BN,1,count 10,ID_A9ZFRCZY,46:29.8,1,1,30
ID_PDKH,1,,ID_WV2WC9S2,12:58.6,1,1,7
ID_20XL,1,,ID_WV2WC9S2,10:35.2,1,1,7
ID_JRC2,1,,ID_WV2WC9S2,11:59.1,1,1,7
ID_I9BN,1,,ID_WV2WC9S2,12:35.6,1,1,7
ID_64EM,1,count 6,ID_NVKEJ1JN,27:55.3,1,1,4
ID_GR92,1,count 6,ID_NVKEJ1JN,36:18.7,1,1,2
ID_GR92,1,,ID_E17DNGIV,02:49.5,1,1,10
ID_8B8I,1,,ID_E17DNGIV,18:49.0,1,1,10
ID_GR92,1,count 10,ID_BGWVDTBN,45:54.0,1,1,11
ID_528W,1,count 6,ID_N25H4ZHB,24:32.1,1,1,8
ID_20XL,1,,ID_N25H4ZHB,54:52.8,1,1,23
ID_I9BN,1,,ID_ILU8LJ0G,47:33.1,1,1,7
ID_Y6FW,1,,ID_9ARGSWSZ,09:11.0,1,1,29
ID_8B8I,1,,ID_9ARGSWSZ,52:31.0,1,1,30
ID_F7QD,1,count 10,ID_9ARGSWSZ,09:11.0,1,1,29
ID_528W,1,,ID_9CCMZOFN,33:55.8,1,1,23
ID_56O8,1,count 10,ID_XI26BCDB,43:24.3,1,1,23
ID_528W,1,count 10,ID_EBIX1QZK,54:29.0,1,1,8
ID_I9BN,1,,ID_Q12RWZXH,31:26.8,1,1,12
ID_8B8I,1,,ID_Q12RWZXH,22:52.5,1,1,12
ID_8B8I,1,,ID_2J35DRM4,07:40.3,1,1,20
ID_PB3Q,1,,ID_AAF5MWN7,51:58.1,1,1,2
ID_8B8I,1,,ID_VQMBZ2VH,51:09.5,1,1,13
ID_GR92,1,count 6,ID_VQMBZ2VH,02:24.1,1,1,13
ID_20XL,1,,ID_PQG4U6Z9,07:19.6,1,1,10
ID_528W,1,count 10,ID_PQG4U6Z9,23:47.7,1,1,4
ID_8B8I,1,,ID_NKP270H2,58:32.7,1,1,22
ID_JRC2,1,,ID_SEV7OJW9,11:28.8,1,1,8
ID_8B8I,1,,ID_SEV7OJW9,35:34.4,1,1,10
ID_20XL,1,count 6,ID_SEV7OJW9,10:41.1,1,1,7
ID_GR92,1,count 8,ID_SEV7OJW9,08:22.9,1,1,14
ID_9BU8,1,,ID_GISMT2NQ,41:19.7,1,1,9
ID_PH4T,1,,ID_P369AN6B,57:14.1,1,1,7
ID_GR92,1,count 10,ID_P369AN6B,55:07.0,1,1,8
ID_I9BN,1,count 10,ID_WZ6WNU2T,21:03.5,1,1,9
ID_JRC2,1,,ID_H3VVOLTD,11:08.4,1,1,7
ID_20XL,1,,ID_H3VVOLTD,11:53.3,1,1,7
ID_GR92,1,,ID_ZOL38JZF,41:35.9,1,1,7
ID_NKJR,1,,ID_8UP3EG1J,30:19.9,1,1,3
ID_IVH9,1,,ID_8UP3EG1J,30:19.9,1,1,3
ID_540G,1,,ID_8UP3EG1J,48:06.0,1,1,3
ID_8B8I,1,,ID_NML2KWHH,58:45.4,1,1,10
ID_20XL,1,,ID_NML2KWHH,58:01.7,1,1,10
ID_GVGW,1,,ID_G6VEI3GX,36:55.9,1,1,14
ID_OXOJ,1,count 6,ID_330R64GN,55:12.0,1,1,23
ID_GR92,1,count 10,ID_52RCVNK6,01:19.1,1,1,2
ID_J883,1,,ID_C0QUD2KC,06:00.5,1,1,29
ID_WOVD,1,,ID_C0QUD2KC,06:59.6,1,1,29
ID_J883,1,,ID_X4BO0YND,27:15.8,1,1,7
ID_PB3Q,1,,ID_IHV6478U,37:48.5,1,1,3
ID_AL6C,1,,ID_IHV6478U,37:16.3,1,1,3
ID_IQLI,1,,ID_GH27DPRP,15:39.8,1,1,15
ID_JRC2,1,count 8,ID_EHI21MC7,07:53.7,1,1,13
ID_Y6FW,1,count 10,ID_EHI21MC7,51:33.2,1,1,13
ID_F7QD,1,,ID_EHI21MC7,51:33.2,1,1,13
ID_I9BN,1,count 10,ID_EHI21MC7,49:56.3,1,1,21
ID_IQLI,1,,ID_0GPICP2B,12:24.7,1,1,3
ID_GR92,1,count 7,ID_Y5D6LTDR,41:29.1,1,1,21
ID_OXOJ,1,,ID_NU8IECF7,02:55.4,1,1,23
ID_N5MO,1,,ID_RHNBXULZ,43:28.6,1,1,1
ID_64EM,1,count 10,ID_DHVZB3T2,28:46.3,1,1,5
ID_OXOJ,1,,ID_JKCAR4CP,54:27.2,1,1,23
ID_JRC2,1,,ID_WFJEMKNP,52:41.4,1,1,9
ID_528W,1,count 10,ID_74WJ1ICM,21:06.2,1,1,6
ID_OXOJ,1,,ID_HU9U2Q36,09:20.2,1,1,23
ID_3MK3,1,,ID_HU9U2Q36,06:27.8,1,1,23
ID_OXOJ,1,,ID_M3TDKR7E,57:14.8,1,1,23
ID_OXOJ,1,,ID_9W2RXCMI,57:30.3,1,1,23
ID_OXOJ,1,,ID_NF319G7N,53:03.3,1,1,23
ID_OXOJ,1,,ID_352XHWXK,12:47.7,1,1,23
ID_528W,1,count 10,ID_R28FKHBO,36:40.9,1,1,30
ID_528W,1,,ID_JGWUL0MP,35:43.5,1,1,10
ID_64EM,1,,ID_MM1VQVTA,57:50.3,1,1,3
ID_HGJN,1,,ID_CYCCWYWF,37:33.8,1,1,2
ID_BARV,1,,ID_F3FKV27C,11:17.4,1,1,22
ID_VGMZ,1,,ID_0LWQN3KR,20:43.5,1,1,23
ID_20XL,1,count 3,ID_QW10DJGV,50:15.8,1,1,14
ID_OXOJ,1,,ID_HL9IDQL5,56:38.3,1,1,23
ID_FM77,1,,ID_V78XBOHK,39:33.9,1,1,23
ID_8B8I,1,,ID_TIEOFTFL,13:12.7,1,1,14
ID_Y6FW,1,count 10,ID_TIEOFTFL,15:30.9,1,1,14
ID_PJZC,1,,ID_TIEOFTFL,15:03.2,1,1,14
ID_F7QD,1,,ID_TIEOFTFL,15:30.9,1,1,14
ID_528W,1,,ID_O2NYGOCI,27:56.3,1,1,1
ID_OXOJ,1,count 10,ID_CQTTN0TS,53:11.2,1,1,23
ID_8B8I,1,,ID_JGZZ54MC,14:49.1,1,1,13
ID_AL6C,1,,ID_FDVUE2OM,15:27.1,1,1,12
ID_JRC2,1,,ID_N5T4H4U2,44:19.7,1,1,15
ID_20XL,1,,ID_N5T4H4U2,58:25.8,1,1,15
ID_PDKH,1,,ID_QQQIR31V,28:23.1,1,1,27
ID_56O8,1,,ID_QQQIR31V,26:28.7,1,1,27
ID_528W,1,count 10,ID_86CVTGTO,07:06.0,1,1,13
ID_8B8I,1,,ID_86CVTGTO,14:00.6,1,1,21
ID_JRC2,1,,ID_D9C2LGLZ,02:12.4,1,1,12
ID_20XL,1,,ID_D9C2LGLZ,56:13.6,1,1,12
ID_528W,1,,ID_QO4TE5IH,17:20.4,1,1,3
ID_D3SA,1,count 10,ID_20AHLT8O,07:08.7,1,1,7
ID_6E1C,1,,ID_20AHLT8O,07:08.7,1,1,7
ID_JRC2,1,,ID_NVADTDL4,23:51.9,1,1,24
ID_BARV,1,,ID_F22FQTMO,26:21.6,1,1,4
ID_HGJN,1,count 10,ID_Y34RWSVQ,58:48.1,1,1,28
ID_D3SA,1,,ID_G874OQN9,27:24.1,1,1,7
ID_6E1C,1,,ID_G874OQN9,27:24.2,1,1,7
ID_8B8I,1,,ID_UGSSHS8M,39:31.8,1,1,22
ID_GR92,1,,ID_UGSSHS8M,37:35.3,1,1,22
ID_20XL,1,,ID_UGSSHS8M,39:37.4,1,1,25
ID_528W,1,count 8,ID_UGSSHS8M,48:09.9,1,1,24
ID_56O8,1,,ID_UGSSHS8M,39:21.8,1,1,25
ID_528W,1,,ID_0XYCAZPX,35:04.5,1,1,1
ID_56O8,1,,ID_VB8RG9YU,42:37.8,1,1,26
ID_I9BN,1,,ID_VB8RG9YU,30:25.7,1,1,26
ID_8B8I,1,,ID_VB8RG9YU,41:47.3,1,1,26
ID_528W,1,count 10,ID_UMCUVYUV,03:43.1,1,1,4
ID_528W,1,,ID_RM88D2EU,53:17.1,1,1,1
ID_8B8I,1,,ID_WTEGW4Y5,45:15.0,1,1,21
ID_I9BN,1,,ID_WTEGW4Y5,38:37.4,1,1,20
ID_8B8I,1,,ID_EWOGB5YI,52:51.2,1,1,25
ID_LFJT,1,,ID_0XNYLA0A,26:49.6,1,1,24
ID_528W,1,,ID_A9Q0S1UT,43:44.7,1,1,1
ID_528W,1,,ID_SFBE1OQ4,44:47.1,1,1,1
ID_GR92,1,,ID_HMZJEPG5,32:50.7,1,1,6
ID_528W,1,,ID_HMZJEPG5,06:26.1,1,1,9
ID_528W,1,count 5,ID_E8S97OUT,36:04.3,1,1,1
ID_64EM,1,,ID_OW1FAIQX,57:59.8,1,1,5
ID_I9BN,1,,ID_BSCS2G9I,28:44.2,1,1,15
ID_528W,1,,ID_ITROCQYM,50:44.5,1,1,6
ID_JX23,1,,ID_PW3Q7P99,22:09.6,1,1,29
ID_PB3Q,1,,ID_C5M47596,49:23.1,1,1,19
ID_UB7R,1,,ID_C5M47596,55:42.3,1,1,30
ID_528W,1,count 10,ID_C5M47596,06:08.5,1,1,2
ID_2MIC,1,,ID_C5M47596,55:42.3,1,1,30
ID_56O8,1,,ID_J0KVXNUK,11:45.5,1,1,28
ID_PH4T,1,,ID_MI06FK79,12:34.7,1,1,28
ID_I9BN,1,,ID_WIB9CA5Y,19:51.0,1,1,6
ID_F7QD,1,,ID_0WLWOMU2,24:10.8,1,1,1
ID_G5IQ,1,,ID_86FGO6BG,54:04.4,1,1,18
ID_WWVF,1,,ID_DWFR6MBV,14:25.6,1,1,24
ID_528W,1,count 10,ID_CRRNZ62V,32:39.0,1,1,8
ID_PDKH,1,,ID_T8QFF9JE,49:29.2,1,1,28
ID_64EM,1,count 10,ID_DOMN33XX,11:06.9,1,1,5
ID_528W,1,count 9,ID_DOMN33XX,37:29.4,1,1,5
ID_528W,1,count 10,ID_QRKEM9KT,53:17.1,1,1,6
ID_56O8,1,,ID_IQRAGRE5,15:36.0,1,1,28
ID_HGJN,1,,ID_JTX5TSPU,04:56.6,1,1,2
ID_XOAY,1,,ID_JTX5TSPU,35:26.6,1,1,21
ID_56O8,1,,ID_R3OZR6ST,47:22.1,1,1,22
ID_XOAY,1,,ID_RASS1U68,43:08.0,1,1,21
ID_64EM,1,count 10,ID_2B9JX4T3,39:23.3,1,1,3
ID_8B8I,1,,ID_24JM4CBW,45:01.6,1,1,10
ID_528W,1,,ID_6E61YCH6,51:16.3,1,1,12
ID_8B8I,1,,ID_2DZ2GNKD,40:29.3,1,1,29
ID_I9BN,1,,ID_2DZ2GNKD,51:05.9,1,1,30
ID_51ZG,1,,ID_2DZ2GNKD,51:56.6,1,1,29
ID_64EM,1,,ID_OYH1KD85,14:16.6,1,1,5
ID_528W,1,,ID_Q9VBFJ84,52:33.4,1,1,28
ID_64EM,1,,ID_FTO6HMXR,43:36.2,1,1,3
ID_528W,1,count 10,ID_MNUN0Q5A,50:42.3,1,1,2
ID_I9BN,1,,ID_9W9WYXMK,38:03.7,1,1,12
ID_528W,1,,ID_OEH3UG84,19:38.9,1,1,23
ID_64EM,1,,ID_8IY966PW,58:37.6,1,1,5
ID_BARV,1,,ID_M3SE8KXT,17:44.6,1,1,2
ID_64EM,1,,ID_EMWATOK0,35:51.8,1,1,4
ID_Y6FW,1,,ID_V6TMNW0O,56:22.9,1,1,24
ID_F7QD,1,,ID_V6TMNW0O,56:23.0,1,1,24
ID_6E1C,1,,ID_MPNFW1IE,52:24.9,1,1,28
ID_P9B6,1,,ID_ZVMDHLAM,12:24.9,1,1,24
ID_BARV,1,,ID_GJ0ET95O,28:57.8,1,1,2
ID_CR6P,1,,ID_1VID35KY,18:57.1,1,1,21
ID_YCUK,1,,ID_1VID35KY,28:34.9,1,1,21
ID_JX23,1,,ID_GUHCJ3WZ,47:11.9,1,1,20
ID_I9BN,1,,ID_GUHCJ3WZ,32:55.7,1,1,20
ID_BARV,1,,ID_RSM8IJHJ,50:22.2,1,1,14
ID_20XL,1,,ID_884TS59E,35:59.9,1,1,8
ID_528W,1,count 8,ID_884TS59E,14:55.7,1,1,30
ID_528W,1,count 10,ID_ELYXMDUA,08:39.2,1,1,28
ID_64EM,1,,ID_CKK2BCMY,21:12.2,1,1,3
ID_GR92,1,,ID_CKK2BCMY,45:56.5,1,1,4
ID_I9BN,1,,ID_9Z44T65S,33:36.1,1,1,28
ID_528W,1,,ID_UXQ8B16G,00:59.0,1,1,11
ID_F7QD,1,,ID_UXQ8B16G,48:46.2,1,1,12
ID_528W,1,,ID_4WUWPJIY,23:06.7,1,1,3
ID_PDKH,1,count 10,ID_UL7A36RS,50:35.6,1,1,20
ID_D3SA,1,count 10,ID_NQFCUZN1,09:08.3,1,1,6
ID_6E1C,1,,ID_NQFCUZN1,09:08.3,1,1,6
ID_I9BN,1,,ID_M4UKEVG6,59:34.0,1,1,14
ID_IQLI,1,,ID_ZXJMSN81,38:41.7,1,1,21
ID_IQLI,1,,ID_P1A9I3A4,19:32.7,1,1,7
ID_GR92,1,,ID_Q79YRBSY,31:37.8,1,1,19
ID_1CTF,1,,ID_Q79YRBSY,34:17.2,1,1,19
ID_528W,1,,ID_AZAYJPJZ,20:08.3,1,1,24
ID_VGMZ,1,,ID_YMMSHAJY,30:40.8,1,1,16
ID_8B8I,1,,ID_YMMSHAJY,27:40.4,1,1,18
ID_GR92,1,,ID_YMMSHAJY,28:55.7,1,1,18
ID_8SHD,1,,ID_J4YDATSQ,13:16.4,1,1,28
ID_6E1C,1,,ID_3FD1D3Y0,00:50.2,1,1,22
ID_NKJR,1,,ID_O5BXKGK9,01:38.9,1,1,1
ID_IVH9,1,,ID_O5BXKGK9,01:38.9,1,1,1
ID_PDKH,1,,ID_3235G6E7,16:40.0,1,1,24
ID_64EM,1,,ID_PM0BNJ82,16:48.2,1,1,4
ID_JRC2,1,,ID_9AJEY3G8,22:10.6,1,1,12
ID_20XL,1,,ID_9AJEY3G8,22:38.6,1,1,12
ID_F7QD,1,,ID_9AJEY3G8,52:13.7,1,1,12
ID_528W,1,count 6,ID_N4QSGL17,54:27.9,1,1,30
ID_XOAY,1,,ID_MY7L0IRO,49:33.3,1,1,21
ID_I9BN,1,,ID_MY7L0IRO,58:04.8,1,1,17
ID_64EM,1,count 10,ID_VF9G3ML6,06:35.4,1,1,4
ID_528W,1,count 10,ID_VF9G3ML6,25:40.4,1,1,8
ID_20XL,1,,ID_VF9G3ML6,43:43.2,1,1,12
ID_WWVF,1,count 10,ID_U5YQSVTB,26:59.6,1,1,15
ID_528W,1,,ID_Z8XARPGP,50:18.2,1,1,9
ID_GR92,1,,ID_P0VQ0RCV,57:21.8,1,1,28
ID_I9BN,1,,ID_UQVHPC5T,26:51.3,1,1,21
ID_GR92,1,,ID_OWUQE3ST,45:04.0,1,1,28
ID_1CTF,1,,ID_DRS9VS9S,18:36.3,1,1,27
ID_528W,1,,ID_M7C378YL,38:48.2,1,1,28
ID_528W,1,count 10,ID_CAF56X8R,51:05.1,1,1,4
ID_JRC2,1,,ID_O8P15KKI,24:01.0,1,1,15
